Wall time,Step,Value
1729994703.413403,713,0.368894100189209
1729994959.8936152,1427,0.43593478202819824
1729995215.1340716,2141,0.4605376422405243
1729995469.9435198,2855,0.47375839948654175
1729995726.137474,3569,0.48222118616104126
1729995981.908418,4283,0.48829352855682373
1729996236.9864094,4997,0.4928949773311615
1729996494.3600574,5711,0.49633514881134033
1729996750.351123,6425,0.4992670714855194
1729997007.4682803,7139,0.5016441345214844
