Wall time,Step,Value
1729835208.0341694,1518,0.2545265555381775
1729835470.3719227,3037,0.33290672302246094
1729835728.8853803,4556,0.3512961268424988
1729835991.8654294,6075,0.3604786992073059
1729836252.2264469,7594,0.36662429571151733
1729836514.0951223,9113,0.3711303770542145
1729836776.9952426,10632,0.3747430741786957
1729837039.7549288,12151,0.3777959942817688
1729837300.4375832,13670,0.3804137110710144
1729837564.525423,15189,0.38282179832458496
