Wall time,Step,Value
1729835208.034139,1518,4.687881946563721
1729835470.3718853,3037,3.7732903957366943
1729835728.8853443,4556,3.5616018772125244
1729835991.8653836,6075,3.449241876602173
1729836252.2264097,7594,3.373356342315674
1729836514.0950856,9113,3.317871332168579
1729836776.9952137,10632,3.2739129066467285
1729837039.7548864,12151,3.238373041152954
1729837300.437551,13670,3.208204746246338
1729837564.5253866,15189,3.182945728302002
