Wall time,Step,Value
1729790597.584879,1518,0.2547343969345093
1729790860.0115478,3037,0.3337191045284271
1729791120.8738675,4556,0.35163751244544983
1729791381.8911273,6075,0.3608280122280121
1729791643.6776288,7594,0.3669821619987488
1729791908.3709278,9113,0.3715018033981323
1729792171.152325,10632,0.3749989867210388
1729792433.446604,12151,0.3779735267162323
1729792693.8050094,13670,0.38076552748680115
1729792958.3945417,15189,0.38294821977615356
